"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"CA007024745","MCTAVISH, QC CA","2021-10-06","0.0",,,"16.0","21.7","10.4"
"CA007024745","MCTAVISH, QC CA","2021-10-07","0.0",,,"16.5","22.1","10.9"
"CA007024745","MCTAVISH, QC CA","2021-10-08","0.2",,,"16.9","22.5","11.4"
"CA007024745","MCTAVISH, QC CA","2021-10-09","0.0",,,"15.6","21.1","10.1"
"CA007024745","MCTAVISH, QC CA","2021-10-10","0.0",,,"16.1","19.1","13.1"
"CA007024745","MCTAVISH, QC CA","2021-10-11","0.0",,,"18.8","21.9","15.7"
"CA007024745","MCTAVISH, QC CA","2021-10-12","0.0",,,"19.4","24.1","14.6"
"CA007024745","MCTAVISH, QC CA","2021-10-13","0.2",,,"18.1","21.6","14.6"
"CA007024745","MCTAVISH, QC CA","2021-10-14","0.0",,,"18.6","20.2","16.9"
"CA007024745","MCTAVISH, QC CA","2021-10-15","0.8",,,"18.3","21.0","15.5"
"CA007024745","MCTAVISH, QC CA","2021-10-16","17.7",,,"15.9","20.1","11.7"
"CA007024745","MCTAVISH, QC CA","2021-10-17","2.3",,,"11.5","14.4","8.5"
"CA007024745","MCTAVISH, QC CA","2021-10-18","2.2",,,"8.9","10.9","6.9"
"CA007024745","MCTAVISH, QC CA","2021-10-19","0.0",,,"9.0","11.9","6.1"
"CA007024745","MCTAVISH, QC CA","2021-10-20","0.0",,,"12.7","17.6","7.9"
"CA007024745","MCTAVISH, QC CA","2021-10-21","4.9",,,"11.9","14.6","9.2"
"CA007024745","MCTAVISH, QC CA","2021-10-22","16.6",,,"9.4","14.3","4.5"
"CA007024745","MCTAVISH, QC CA","2021-10-23","0.0",,,"6.0","9.1","2.9"
"CA007024745","MCTAVISH, QC CA","2021-10-24","0.0",,,"8.1","12.0","4.2"
"CA007024745","MCTAVISH, QC CA","2021-10-25","0.0",,,"6.4","7.7","5.2"
"CA007024745","MCTAVISH, QC CA","2021-10-26","3.1",,,"9.3","11.1","7.4"
"CA007024745","MCTAVISH, QC CA","2021-10-27","0.0",,,"9.3","12.5","6.1"
"CA007024745","MCTAVISH, QC CA","2021-10-28","0.0",,,"7.5","10.7","4.3"
"CA007024745","MCTAVISH, QC CA","2021-10-29","0.0",,,"7.5","12.8","2.2"
"CA007024745","MCTAVISH, QC CA","2021-10-30","13.0",,,"7.8","12.3","3.4"
"CA007024745","MCTAVISH, QC CA","2021-10-31","33.2",,,"9.3","10.9","7.8"
"CA007024745","MCTAVISH, QC CA","2021-11-01","0.0",,,"8.0","11.3","4.7"
"CA007024745","MCTAVISH, QC CA","2021-11-02","2.7",,,"6.5","9.3","3.6"
"CA007024745","MCTAVISH, QC CA","2021-11-03","0.2",,,"3.7","6.7","0.7"
"CA007024745","MCTAVISH, QC CA","2021-11-04","0.0",,,"3.3","7.1","-0.5"
"CA007024745","MCTAVISH, QC CA","2021-11-05","0.0",,,"4.7","8.1","1.2"
"CA007024745","MCTAVISH, QC CA","2021-11-06","0.0",,,"6.6","10.5","2.6"
"CA007024745","MCTAVISH, QC CA","2021-11-07","0.0",,,"8.0","13.4","2.7"
"CA007024745","MCTAVISH, QC CA","2021-11-08","0.0",,,"11.5","15.3","7.6"
"CA007024745","MCTAVISH, QC CA","2021-11-09","0.0",,,"11.4","14.9","7.9"
"CA007024745","MCTAVISH, QC CA","2021-11-10","0.0",,,"8.3","12.6","4.0"
"CA007024745","MCTAVISH, QC CA","2021-11-11","0.0",,,"5.3","8.2","2.3"
"CA007024745","MCTAVISH, QC CA","2021-11-12","17.8",,,"7.7","10.3","5.1"
"CA007024745","MCTAVISH, QC CA","2021-11-13","3.9",,,"6.1","8.8","3.3"
"CA007024745","MCTAVISH, QC CA","2021-11-14","3.1",,,"4.2","6.2","2.2"
"CA007024745","MCTAVISH, QC CA","2021-11-15","6.7",,,"2.5","4.0","1.0"
"CA007024745","MCTAVISH, QC CA","2021-11-16","0.2",,,"1.0","3.1","-1.2"
"CA007024745","MCTAVISH, QC CA","2021-11-17","3.6",,,"-0.3","2.4","-3.0"
"CA007024745","MCTAVISH, QC CA","2021-11-18","7.5",,,"6.5","10.6","2.4"
"CA007024745","MCTAVISH, QC CA","2021-11-19","0.4",,,"2.1","4.7","-0.5"
"CA007024745","MCTAVISH, QC CA","2021-11-20","0.0",,,"1.4","5.2","-2.4"
"CA007024745","MCTAVISH, QC CA","2021-11-21","4.2",,,"4.9","7.8","1.9"
"CA007024745","MCTAVISH, QC CA","2021-11-22","2.6",,,"2.5","6.9","-1.9"
"CA007024745","MCTAVISH, QC CA","2021-11-23","0.2",,,"-3.3","-1.7","-4.9"
"CA007024745","MCTAVISH, QC CA","2021-11-24","0.0",,,"-1.6","2.6","-5.9"
"CA007024745","MCTAVISH, QC CA","2021-11-25","0.8",,,"2.0","4.1","-0.2"
"CA007024745","MCTAVISH, QC CA","2021-11-26","15.2",,,"0.9","3.1","-1.3"
"CA007024745","MCTAVISH, QC CA","2021-11-27","0.3",,"20.0","-4.1","-1.3","-6.8"
"CA007024745","MCTAVISH, QC CA","2021-11-28","0.2",,"20.0","-4.8","-1.8","-7.7"
"CA007024745","MCTAVISH, QC CA","2021-11-29","0.0",,"20.0","-4.9","-3.0","-6.9"
"CA007024745","MCTAVISH, QC CA","2021-11-30","0.4",,"20.0","-2.5","-0.7","-4.2"
"CA007024745","MCTAVISH, QC CA","2021-12-01","0.5",,"20.0","-1.5","1.2","-4.1"
"CA007024745","MCTAVISH, QC CA","2021-12-02","6.9",,"40.0","1.8","5.8","-2.2"
"CA007024745","MCTAVISH, QC CA","2021-12-03","0.0",,,"-3.2","1.3","-7.8"
"CA007024745","MCTAVISH, QC CA","2021-12-04","0.3",,,"-6.6","-4.0","-9.2"
"CA007024745","MCTAVISH, QC CA","2021-12-05","4.9",,,"-4.7","-2.1","-7.4"
"CA007024745","MCTAVISH, QC CA","2021-12-06","36.5",,"100.0","1.7","8.1","-4.7"
"CA007024745","MCTAVISH, QC CA","2021-12-07","0.2",,"10.0","-3.1","2.1","-8.3"
"CA007024745","MCTAVISH, QC CA","2021-12-08","0.7",,"10.0","-8.8","-7.3","-10.2"
"CA007024745","MCTAVISH, QC CA","2021-12-09","0.9",,"40.0","-7.6","-5.3","-9.8"
"CA007024745","MCTAVISH, QC CA","2021-12-10","0.2",,"40.0","-5.7","-2.8","-8.5"
"CA007024745","MCTAVISH, QC CA","2021-12-11","19.7",,"30.0","4.1","11.6","-3.4"
"CA007024745","MCTAVISH, QC CA","2021-12-12","0.0",,"10.0","3.2","6.0","0.3"
"CA007024745","MCTAVISH, QC CA","2021-12-13","0.0",,"10.0","6.4","8.7","4.1"
"CA007024745","MCTAVISH, QC CA","2021-12-14","0.0",,"10.0","0.5","4.4","-3.5"
"CA007024745","MCTAVISH, QC CA","2021-12-15","6.9",,"10.0","-0.6","3.0","-4.2"
"CA007024745","MCTAVISH, QC CA","2021-12-16","1.6",,"10.0","8.7","16.0","1.4"
"CA007024745","MCTAVISH, QC CA","2021-12-17","0.0",,"0.0","5.5","11.5","-0.5"
"CA007024745","MCTAVISH, QC CA","2021-12-18","6.9",,"0.0","-3.4","-0.4","-6.4"
"CA007024745","MCTAVISH, QC CA","2021-12-19","0.9",,"70.0","-8.3","-3.8","-12.8"
"CA007024745","MCTAVISH, QC CA","2021-12-20","0.0",,"60.0","-6.8","-0.4","-13.2"
"CA007024745","MCTAVISH, QC CA","2021-12-21","0.7",,"60.0","-2.4","1.9","-6.7"
"CA007024745","MCTAVISH, QC CA","2021-12-22","0.0",,"50.0","-4.3","0.9","-9.5"
"CA007024745","MCTAVISH, QC CA","2021-12-23","0.4",,"50.0","-11.9","-9.4","-14.5"
"CA007024745","MCTAVISH, QC CA","2021-12-24","0.0",,"50.0","-8.7","-3.4","-14.0"
"CA007024745","MCTAVISH, QC CA","2021-12-25","1.7",,"50.0","-6.4","-3.8","-9.0"
"CA007024745","MCTAVISH, QC CA","2021-12-26","0.9",,"70.0","-2.1","-0.4","-3.8"
"CA007024745","MCTAVISH, QC CA","2021-12-27","0.0",,"70.0","-6.8","-3.5","-10.1"
"CA007024745","MCTAVISH, QC CA","2021-12-28","1.7",,"70.0","-5.9","-2.2","-9.7"
"CA007024745","MCTAVISH, QC CA","2021-12-29","0.0",,"80.0","-4.4","-2.6","-6.3"
"CA007024745","MCTAVISH, QC CA","2021-12-30","0.6",,"80.0","-3.8","-1.5","-6.1"
"CA007024745","MCTAVISH, QC CA","2021-12-31","0.3",,"80.0","-1.2","0.4","-2.8"
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-19","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-20","2.8","18.0","18.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-21","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-22","5.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-23","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-24","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-25","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-26","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-27","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-28","17.3","10.0","10.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-29","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-11-30","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-01","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-02","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-03","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-04","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-05","3.8","71.0","53.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-06","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-07","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-08","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-09","1.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-10","8.1","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-11","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-12","1.0","28.0","15.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-13","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-14","4.8","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-15","12.7","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-16","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-17","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-18","1.8","30.0","25.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-19","2.3","38.0","25.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-20","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-21","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-22","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-23","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-24","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-25","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-26","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-27","0.0",,"0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-28","7.9","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-29","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-30","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2019-12-31","30.5","198.0","147.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-01","3.3","48.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-02","3.3","48.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-03","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-04","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-05","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-06","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-07","3.0","51.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-08","2.8","66.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-09","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-10","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-11","5.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-12","63.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-13","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-14","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-15","1.5","6.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-18",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-19","17.5","203.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-21","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-22","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-23","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-24","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-25","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-26","18.8",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-28","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-01-31",,,"0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-04",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-05","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-06","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-07","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-08","33.3","340.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-09","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-10","7.9","203.0","203.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-11","2.0","51.0","51.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-12","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-13","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-16",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-17","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-18","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-20",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-23","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-24","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-25","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-26","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-02-29","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-01","0.0","0.0","0.0",,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-02","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-04","19.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-05","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-09",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-11","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-12","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-13","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-14","8.9",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-15","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-16","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-19",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-22",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-23","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-24","4.1","89.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-25","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-03-31",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-01","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-02","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-04",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-05","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-06","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-07","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-08","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-09","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-14",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-16",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-17","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-25",,,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-26","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-27","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-28","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-29","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-04-30","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-01","5.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-02","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-03","1.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-04","2.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-05","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-06","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-07","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-08","1.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-09","1.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-10","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-11","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-12","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-13","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-14","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-15","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-16","18.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-17","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-18","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-19","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-20","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-21","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-22","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-23","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-24","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-25","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-26","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-27","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-28","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-29","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-30","1.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-05-31","5.8",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-01","0.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-02","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-03","2.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-04","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-05","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-06","12.2",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-07","7.1",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-08","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-09","0.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-10","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-11","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-12","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-13","0.0","0.0",,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-14","0.5",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-15","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-16","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-17","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-18","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-19","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-20","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-21","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-22","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-23","1.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-24","24.9",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-25","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-26","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-27","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-28","6.6",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-29","1.3",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-06-30","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-01","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-02","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-03","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-04","0.0",,,,,
"CA1QC000055","DEUX MONTAGNES 2.9 ESE, QC CA","2020-07-05","0.0",,,,,
